t_s,T_in_C,RH_in_pct,T_out_C,RH_out_pct,M1_open,M2_open,M3_open
57900,28.63,56.5,26.90,56.3,0,1,0
57960,28.55,56.7,26.82,56.4,0,1,0
58020,28.46,57.0,26.75,56.6,0,1,0
58080,28.38,57.2,26.68,56.8,0,1,0
58140,28.29,57.4,26.60,56.9,0,1,0
58200,28.21,57.6,26.53,57.1,0,1,0
58260,28.13,57.8,26.46,57.3,0,1,0
58320,28.04,58.0,26.38,57.5,0,1,0
58380,27.96,58.3,26.31,57.6,0,1,0
58440,27.87,58.5,26.24,57.8,0,1,0
58500,27.79,58.7,26.16,58.0,0,1,0
58560,27.71,58.9,26.09,58.2,0,1,0
58620,27.62,59.1,26.02,58.3,0,1,0
58680,27.54,59.4,25.94,58.5,0,1,0
58740,27.45,59.6,25.87,58.7,0,1,0
58800,27.37,59.8,25.80,58.9,0,1,0
58860,27.28,60.0,25.72,59.0,0,1,0
58920,27.20,60.3,25.65,59.2,0,1,0
58980,27.12,60.5,25.58,59.4,0,1,0
59040,27.03,60.7,25.50,59.5,0,1,0
59100,26.95,60.9,25.43,59.7,0,1,0
59160,26.86,61.2,25.36,59.9,0,1,0
59220,26.78,61.4,25.28,60.1,0,1,0
59280,26.69,61.6,25.21,60.2,0,1,0
59340,26.61,61.8,25.14,60.4,0,1,0
59400,26.56,62.0,25.10,60.5,0,1,0
59460,26.54,62.0,25.09,60.4,0,1,0
59520,26.52,62.0,25.08,60.4,0,1,0
59580,26.51,62.0,25.08,60.4,0,1,0
59640,26.49,62.0,25.07,60.3,0,1,0
59700,26.47,62.0,25.06,60.3,0,1,0
59760,26.45,62.0,25.06,60.3,0,1,0
59820,26.44,62.1,25.05,60.2,0,1,0
59880,26.42,62.1,25.04,60.2,0,1,0
59940,26.40,62.1,25.04,60.2,0,1,0
60000,26.38,62.1,25.03,60.1,0,1,0
60060,26.37,62.1,25.02,60.1,0,1,0
60120,26.35,62.1,25.02,60.1,0,1,0
60180,26.33,62.1,25.01,60.0,0,1,0
60240,26.31,62.1,25.00,60.0,0,1,0
60300,26.30,62.2,25.00,60.0,0,1,0
60360,26.28,62.2,24.99,59.9,0,1,0
60420,26.26,62.2,24.98,59.9,0,1,0
60480,26.24,62.2,24.98,59.9,0,1,0
60540,26.23,62.2,24.97,59.8,0,1,0
60600,26.21,62.2,24.96,59.8,0,1,0
60660,26.19,62.2,24.96,59.8,0,1,0
60720,26.17,62.3,24.95,59.7,0,1,0
60780,26.16,62.3,24.94,59.7,0,1,0
60840,26.14,62.3,24.94,59.7,0,1,0
60900,26.12,62.3,24.93,59.6,0,1,0
60960,26.10,62.3,24.92,59.6,0,1,0
61020,26.09,62.3,24.92,59.6,0,1,0
61080,26.07,62.3,24.91,59.5,0,1,0
61140,26.05,62.3,24.90,59.5,0,1,0
61200,26.01,62.4,24.87,59.6,0,1,0
61260,25.95,62.6,24.82,59.7,0,1,0
61320,25.88,62.8,24.77,59.8,0,1,0
61380,25.82,63.0,24.71,59.9,0,1,0
61440,25.75,63.1,24.66,60.1,0,1,0
61500,25.69,63.3,24.61,60.2,0,1,0
61560,25.63,63.5,24.55,60.3,0,1,0
61620,25.56,63.7,24.50,60.4,0,1,0
61680,25.50,63.9,24.45,60.6,0,1,0
61740,25.43,64.0,24.39,60.7,0,1,0
61800,25.37,64.2,24.34,60.8,0,1,0
61860,25.31,64.4,24.29,60.9,0,1,0
61920,25.24,64.6,24.23,61.0,0,1,0
61980,25.18,64.8,24.18,61.2,0,1,0
62040,25.12,64.9,24.13,61.3,0,1,0
62100,25.05,65.1,24.07,61.4,0,1,0
62160,24.99,65.3,24.02,61.5,0,1,0
62220,24.93,65.5,23.97,61.7,0,1,0
62280,24.86,65.7,23.91,61.8,0,1,0
62340,24.80,65.8,23.86,61.9,0,1,0
62400,24.73,66.0,23.81,62.0,0,1,0
62460,24.67,66.2,23.75,62.2,0,1,0
62520,24.61,66.4,23.70,62.3,0,1,0
62580,24.54,66.6,23.65,62.4,0,1,0
62640,24.48,66.7,23.59,62.5,0,1,0
62700,24.42,66.9,23.54,62.6,0,1,0
62760,24.35,67.1,23.49,62.8,0,1,0
62820,24.29,67.3,23.43,62.9,0,1,0
62880,24.23,67.5,23.38,63.0,0,1,0
62940,24.16,67.7,23.33,63.1,0,1,0
63000,24.14,67.8,23.31,63.2,0,1,0
63060,24.14,67.8,23.33,63.2,0,1,0
63120,24.15,67.8,23.34,63.1,0,1,0
63180,24.16,67.8,23.36,63.1,0,1,0
63240,24.16,67.8,23.38,63.1,0,1,0
63300,24.17,67.8,23.39,63.1,0,1,0
63360,24.18,67.8,23.41,63.0,0,1,0
63420,24.19,67.8,23.43,63.0,0,1,0
63480,24.19,67.8,23.44,63.0,0,1,0
63540,24.20,67.8,23.46,62.9,0,1,0
63600,24.21,67.8,23.48,62.9,0,1,0
63660,24.21,67.8,23.49,62.9,0,1,0
63720,24.22,67.8,23.51,62.9,0,1,0
63780,24.23,67.8,23.53,62.8,0,1,0
63840,24.24,67.9,23.54,62.8,0,1,0
63900,24.24,67.9,23.56,62.8,0,1,0
63960,24.25,67.9,23.58,62.8,0,1,0
64020,24.26,67.9,23.59,62.7,0,1,0
64080,24.27,67.9,23.61,62.7,0,1,0
64140,24.27,67.9,23.63,62.7,0,1,0
64200,24.28,67.9,23.64,62.7,0,1,0
64260,24.29,67.9,23.66,62.6,0,1,0
64320,24.30,67.9,23.68,62.6,0,1,0
64380,24.30,67.9,23.69,62.6,0,1,0
64440,24.31,67.9,23.71,62.5,0,1,0
64500,24.32,67.9,23.73,62.5,0,1,0
64560,24.33,67.9,23.74,62.5,0,1,0
64620,24.34,67.9,23.76,62.5,0,1,0
64680,24.34,67.9,23.78,62.4,0,1,0
64740,24.35,67.9,23.79,62.4,0,1,0
64800,24.34,68.0,23.79,62.4,0,1,0
64860,24.30,68.1,23.76,62.5,0,1,0
64920,24.27,68.2,23.73,62.5,0,1,0
64980,24.23,68.2,23.71,62.6,0,1,0
65040,24.20,68.3,23.68,62.6,0,1,0
65100,24.16,68.4,23.65,62.7,0,1,0
65160,24.13,68.5,23.63,62.7,0,1,0
65220,24.09,68.6,23.60,62.8,0,1,0
65280,24.06,68.7,23.57,62.8,0,1,0
65340,24.02,68.8,23.55,62.8,0,1,0
65400,23.99,68.9,23.52,62.9,0,1,0
65460,23.95,69.0,23.49,62.9,0,1,0
65520,23.92,69.1,23.47,63.0,0,1,0
65580,23.88,69.2,23.44,63.0,0,1,0
65640,23.85,69.3,23.41,63.1,0,1,0
65700,23.81,69.4,23.39,63.1,0,1,0
65760,23.78,69.4,23.36,63.2,0,1,0
65820,23.75,69.5,23.33,63.2,0,1,0
65880,23.71,69.6,23.31,63.3,0,1,0
65940,23.68,69.7,23.28,63.3,0,1,0
66000,23.64,69.8,23.25,63.4,0,1,0
66060,23.61,69.9,23.23,63.4,0,1,0
66120,23.58,70.0,23.20,63.5,0,1,0
66180,23.54,70.1,23.17,63.5,0,1,0
66240,23.51,70.2,23.15,63.5,0,1,0
66300,23.47,70.3,23.12,63.6,0,1,0
66360,23.44,70.3,23.09,63.6,0,1,0
66420,23.41,70.4,23.07,63.7,0,1,0
66480,23.37,70.5,23.04,63.7,0,1,0
66540,23.34,70.6,23.01,63.8,0,1,0
66600,23.31,70.7,22.99,63.8,0,1,0
66660,23.29,70.8,22.97,63.9,0,1,0
66720,23.26,70.9,22.96,64.0,0,1,0
66780,23.24,71.0,22.94,64.0,0,1,0
66840,23.22,71.1,22.92,64.1,0,1,0
66900,23.19,71.2,22.91,64.2,0,1,0
66960,23.17,71.4,22.89,64.3,0,1,0
67020,23.15,71.5,22.87,64.3,0,1,0
67080,23.12,71.6,22.86,64.4,0,1,0
67140,23.10,71.7,22.84,64.5,0,1,0
67200,23.08,71.8,22.82,64.5,0,1,0
67260,23.06,71.9,22.81,64.6,0,1,0
67320,23.03,72.0,22.79,64.7,0,1,0
67380,23.01,72.1,22.77,64.7,0,1,0
67440,22.99,72.2,22.76,64.8,0,1,0
67500,22.97,72.3,22.74,64.9,0,1,0
67560,22.94,72.4,22.72,65.0,0,1,0
67620,22.92,72.5,22.71,65.0,0,1,0
67680,22.90,72.6,22.69,65.1,0,1,0
67740,22.88,72.7,22.67,65.2,0,1,0
67800,22.85,72.8,22.66,65.2,0,1,0
67860,22.83,72.9,22.64,65.3,0,1,0
67920,22.81,73.0,22.62,65.4,0,1,0
67980,22.79,73.1,22.61,65.4,0,1,0
68040,22.77,73.2,22.59,65.5,0,1,0
68100,22.74,73.3,22.57,65.6,0,1,0
68160,22.72,73.4,22.56,65.7,0,1,0
68220,22.70,73.5,22.54,65.7,0,1,0
68280,22.68,73.6,22.52,65.8,0,1,0
68340,22.66,73.7,22.51,65.9,0,1,0
68400,22.62,73.9,22.48,66.0,0,1,0
68460,22.58,74.0,22.44,66.1,0,1,0
68520,22.53,74.2,22.40,66.2,0,1,0
68580,22.49,74.4,22.36,66.4,0,1,0
68640,22.45,74.6,22.32,66.5,0,1,0
68700,22.40,74.8,22.28,66.7,0,1,0
68760,22.36,74.9,22.24,66.8,0,1,0
68820,22.31,75.1,22.20,66.9,0,1,0
68880,22.22,71.3,22.16,67.1,1,1,0
68940,22.17,71.5,22.12,67.2,1,1,0
69000,22.13,71.6,22.08,67.3,1,1,0
69060,22.09,71.8,22.04,67.5,1,1,0
69120,22.05,71.9,22.00,67.6,1,1,0
69180,22.01,72.1,21.96,67.7,1,1,0
69240,21.96,72.3,21.92,67.9,1,1,0
69300,21.92,72.4,21.88,68.0,1,1,0
69360,21.88,72.6,21.84,68.2,1,1,0
69420,21.84,72.7,21.80,68.3,1,1,0
69480,21.80,72.9,21.76,68.4,1,1,0
69540,21.79,77.2,21.72,68.6,0,1,0
69600,21.74,77.4,21.68,68.7,0,1,0
69660,21.70,77.6,21.64,68.8,0,1,0
69720,21.66,77.7,21.60,69.0,0,1,0
69780,21.61,77.9,21.56,69.1,0,1,0
69840,21.57,78.1,21.52,69.3,0,1,0
69900,21.53,78.3,21.48,69.4,0,1,0
69960,21.49,78.4,21.44,69.5,0,1,0
70020,21.44,78.6,21.40,69.7,0,1,0
70080,21.40,78.8,21.36,69.8,0,1,0
70140,21.36,78.9,21.32,69.9,0,1,0
70200,21.28,74.9,21.27,70.2,1,1,0
70260,21.22,75.3,21.20,70.6,1,1,0
70320,21.15,75.7,21.13,70.9,1,1,0
70380,21.08,76.1,21.07,71.3,1,1,0
70440,21.01,76.5,21.00,71.7,1,1,0
70500,20.95,76.9,20.93,72.1,1,1,0
70560,20.88,77.3,20.87,72.5,1,1,0
70620,20.81,77.7,20.80,72.8,1,1,0
70680,20.74,78.1,20.73,73.2,1,1,0
70740,20.68,78.5,20.67,73.6,1,1,0
70800,20.61,78.9,20.60,74.0,1,1,0
70860,20.54,79.3,20.53,74.3,1,1,0
70920,20.47,79.7,20.47,74.7,1,1,0
70980,20.41,80.1,20.40,75.1,1,1,0
71040,20.34,80.5,20.33,75.5,1,1,0
71100,20.27,80.9,20.27,75.8,1,1,0
71160,20.20,77.7,20.20,76.2,1,1,1
71220,20.14,78.1,20.13,76.6,1,1,1
71280,20.07,78.5,20.07,77.0,1,1,1
71340,20.00,78.8,20.00,77.3,1,1,1
71400,19.94,79.2,19.93,77.7,1,1,1
71460,19.87,79.6,19.87,78.1,1,1,1
71520,19.80,80.0,19.80,78.5,1,1,1
71580,19.74,80.4,19.73,78.8,1,1,1
71640,19.67,80.8,19.67,79.2,1,1,1
71700,19.60,81.1,19.60,79.6,1,1,1
71760,19.54,81.5,19.54,80.0,1,1,1
71820,19.47,81.9,19.47,80.3,1,1,1
71880,19.40,82.3,19.40,80.7,1,1,1
71940,19.34,82.7,19.34,81.1,1,1,1
72000,19.29,82.9,19.29,81.3,1,1,1
72060,19.27,83.1,19.27,81.2,0,1,1
72120,19.24,83.1,19.24,81.2,0,1,1
72180,19.22,91.7,19.22,81.2,0,1,0
72240,19.20,91.7,19.20,81.1,0,1,0
72300,19.17,91.6,19.17,81.1,0,1,0
72360,19.15,91.6,19.15,81.1,0,1,0
72420,19.13,91.6,19.13,81.0,0,1,0
72480,19.10,91.6,19.10,81.0,0,1,0
72540,19.08,91.6,19.08,81.0,0,1,0
72600,19.06,91.5,19.06,80.9,0,1,0
72660,19.03,91.5,19.03,80.9,0,1,0
72720,19.01,86.3,19.01,80.8,1,1,0
72780,18.99,86.3,18.99,80.8,1,1,0
72840,18.96,86.3,18.96,80.8,1,1,0
72900,18.94,86.2,18.94,80.7,1,1,0
72960,18.92,86.2,18.92,80.7,1,1,0
73020,18.89,86.2,18.89,80.7,1,1,0
73080,18.87,86.2,18.87,80.6,1,1,0
73140,18.85,86.1,18.85,80.6,1,1,0
73200,18.82,86.1,18.82,80.5,1,1,0
73260,18.80,86.1,18.80,80.5,1,1,0
73320,18.77,86.0,18.77,80.5,1,1,0
73380,18.75,86.0,18.75,80.4,1,1,0
73440,18.73,86.0,18.73,80.4,1,1,0
73500,18.70,86.0,18.70,80.4,1,1,0
73560,18.68,85.9,18.68,80.3,1,1,0
73620,18.66,85.9,18.66,80.3,1,1,0
73680,18.63,85.9,18.63,80.3,1,1,0
73740,18.61,85.9,18.61,80.2,1,1,0
73800,18.62,85.9,18.62,80.2,1,1,0
73860,18.65,85.9,18.65,80.3,1,1,0
73920,18.68,86.0,18.68,80.4,1,1,0
73980,18.71,86.1,18.71,80.5,1,1,0
74040,18.74,86.1,18.74,80.6,1,1,0
74100,18.77,86.2,18.77,80.6,1,1,0
74160,18.80,86.3,18.80,80.7,1,1,0
74220,18.83,86.4,18.83,80.8,1,1,0
74280,18.86,86.4,18.86,80.9,1,1,0
74340,18.89,86.5,18.89,81.0,1,1,0
74400,18.92,86.6,18.92,81.0,1,1,0
74460,18.95,86.6,18.95,81.1,1,1,0
74520,18.98,86.7,18.98,81.2,1,1,0
74580,19.01,86.8,19.01,81.3,1,1,0
74640,19.04,86.8,19.04,81.4,1,1,0
74700,19.07,86.9,19.07,81.4,1,1,0
74760,19.10,87.0,19.10,81.5,1,1,0
74820,19.13,87.1,19.13,81.6,1,1,0
74880,19.16,87.1,19.16,81.7,1,1,0
74940,19.19,87.2,19.19,81.8,1,1,0
75000,19.22,87.3,19.22,81.8,1,1,0
75060,19.25,87.3,19.25,81.9,1,1,0
75120,19.28,87.4,19.28,82.0,1,1,0
75180,19.31,87.5,19.31,82.1,1,1,0
75240,19.34,87.5,19.34,82.2,1,1,0
75300,19.37,87.6,19.37,82.2,1,1,0
75360,19.40,87.7,19.40,82.3,1,1,0
75420,19.43,87.7,19.43,82.4,1,1,0
75480,19.46,87.8,19.46,82.5,1,1,0
75540,19.49,87.9,19.49,82.6,1,1,0
75600,19.51,87.9,19.51,82.6,1,1,0
75660,19.54,87.8,19.54,82.5,1,1,0
75720,19.57,87.7,19.57,82.4,1,1,0
75780,19.59,87.6,19.59,82.3,1,1,0
75840,19.62,87.5,19.62,82.2,1,1,0
75900,19.65,87.4,19.65,82.1,1,1,0
75960,19.67,87.3,19.67,82.1,1,1,0
76020,19.70,87.2,19.70,82.0,1,1,0
76080,19.73,87.1,19.73,81.9,1,1,0
76140,19.75,87.0,19.75,81.8,1,1,0
76200,19.78,87.0,19.78,81.7,1,1,0
76260,19.81,86.9,19.81,81.6,1,1,0
76320,19.83,86.8,19.83,81.6,1,1,0
76380,19.86,86.7,19.86,81.5,1,1,0
76440,19.89,86.6,19.89,81.4,1,1,0
76500,19.91,86.5,19.91,81.3,1,1,0
76560,19.94,86.4,19.94,81.2,1,1,0
76620,19.97,86.3,19.97,81.1,1,1,0
76680,19.99,86.2,19.99,81.1,1,1,0
76740,20.02,86.1,20.02,81.0,1,1,0
76800,20.05,86.0,20.05,80.9,1,1,0
76860,20.07,85.9,20.07,80.8,1,1,0
76920,20.10,85.8,20.10,80.7,1,1,0
76980,20.13,85.8,20.13,80.6,1,1,0
77040,20.15,85.7,20.15,80.6,1,1,0
77100,20.18,85.6,20.18,80.5,1,1,0
77160,20.21,85.5,20.21,80.4,1,1,0
77220,20.23,85.4,20.23,80.3,1,1,0
77280,20.26,85.3,20.26,80.2,1,1,0
77340,20.29,85.2,20.29,80.1,1,1,0
77400,20.28,85.2,20.28,80.2,1,1,0
77460,20.23,85.4,20.23,80.3,1,1,0
77520,20.19,85.6,20.19,80.5,1,1,0
77580,20.15,85.7,20.15,80.6,1,1,0
77640,20.10,85.9,20.10,80.8,1,1,0
77700,20.06,86.0,20.06,80.9,1,1,0
77760,20.02,86.2,20.02,81.1,1,1,0
77820,19.97,86.4,19.97,81.2,1,1,0
77880,19.93,86.5,19.93,81.3,1,1,0
77940,19.89,86.7,19.89,81.5,1,1,0
78000,19.84,86.8,19.84,81.6,1,1,0
78060,19.80,87.0,19.80,81.8,1,1,0
78120,19.76,87.2,19.76,81.9,1,1,0
78180,19.71,87.3,19.71,82.1,1,1,0
78240,19.67,87.5,19.67,82.2,1,1,0
78300,19.63,87.7,19.63,82.4,1,1,0
78360,19.58,87.8,19.58,82.5,1,1,0
78420,19.54,88.0,19.54,82.7,1,1,0
78480,19.50,88.1,19.50,82.8,1,1,0
78540,19.45,88.3,19.45,83.0,1,1,0
78600,19.41,88.5,19.41,83.1,1,1,0
78660,19.37,88.6,19.37,83.3,1,1,0
78720,19.32,88.8,19.32,83.4,1,1,0
78780,19.28,88.9,19.28,83.5,1,1,0
78840,19.24,89.1,19.24,83.7,1,1,0
78900,19.19,89.3,19.19,83.8,1,1,0
78960,19.15,89.4,19.15,84.0,1,1,0
79020,19.11,89.6,19.11,84.1,1,1,0
79080,19.06,89.8,19.06,84.3,1,1,0
79140,19.02,89.9,19.02,84.4,1,1,0
79200,18.99,90.0,18.99,84.5,1,1,0
79260,18.98,90.1,18.98,84.6,1,1,0
79320,18.97,90.1,18.97,84.6,1,1,0
79380,18.96,86.3,18.96,84.7,1,1,1
79440,18.95,86.3,18.95,84.7,1,1,1
79500,18.94,86.4,18.94,84.8,1,1,1
79560,18.93,86.4,18.93,84.8,1,1,1
79620,18.92,86.5,18.92,84.9,1,1,1
79680,18.91,86.5,18.91,84.9,1,1,1
79740,18.90,86.6,18.90,84.9,1,1,1
79800,18.89,86.6,18.89,85.0,1,1,1
79860,18.88,86.7,18.88,85.0,1,1,1
79920,18.87,86.7,18.87,85.1,1,1,1
79980,18.86,86.7,18.86,85.1,1,1,1
80040,18.85,86.8,18.85,85.2,1,1,1
80100,18.84,86.8,18.84,85.2,1,1,1
80160,18.83,90.8,18.83,85.3,1,1,0
80220,18.82,90.9,18.82,85.3,1,1,0
80280,18.81,90.9,18.81,85.4,1,1,0
80340,18.80,91.0,18.80,85.4,1,1,0
80400,18.79,91.0,18.79,85.5,1,1,0
80460,18.78,91.1,18.78,85.5,1,1,0
80520,18.77,91.1,18.77,85.6,1,1,0
80580,18.76,91.2,18.76,85.6,1,1,0
80640,18.75,91.2,18.75,85.6,1,1,0
80700,18.74,91.3,18.74,85.7,1,1,0
80760,18.73,91.3,18.73,85.7,1,1,0
80820,18.72,91.4,18.72,85.8,1,1,0
80880,18.71,91.4,18.71,85.8,1,1,0
80940,18.70,87.5,18.70,85.9,1,1,1
81000,18.68,87.6,18.68,85.9,1,1,1
81060,18.64,87.6,18.64,86.0,1,1,1
81120,18.61,87.7,18.61,86.1,1,1,1
81180,18.57,87.8,18.57,86.1,1,1,1
81240,18.54,87.9,18.54,86.2,1,1,1
81300,18.50,87.9,18.50,86.3,1,1,1
81360,18.46,88.0,18.46,86.4,1,1,1
81420,18.43,88.1,18.43,86.4,1,1,1
81480,18.39,88.2,18.39,86.5,1,1,1
81540,18.35,88.2,18.35,86.6,1,1,1
81600,18.32,88.3,18.32,86.6,1,1,1
81660,18.28,88.4,18.28,86.7,1,1,1
81720,18.24,92.5,18.24,86.8,1,1,0
81780,18.21,92.6,18.21,86.8,1,1,0
81840,18.17,92.7,18.17,86.9,1,1,0
81900,18.14,92.8,18.14,87.0,1,1,0
81960,18.10,92.9,18.10,87.0,1,1,0
82020,18.06,93.0,18.06,87.1,1,1,0
82080,18.03,93.0,18.03,87.2,1,1,0
82140,17.99,93.1,17.99,87.3,1,1,0
82200,17.95,93.2,17.95,87.3,1,1,0
82260,17.92,93.3,17.92,87.4,1,1,0
82320,17.88,93.4,17.88,87.5,1,1,0
82380,17.84,93.5,17.84,87.5,1,1,0
82440,17.81,93.5,17.81,87.6,1,1,0
82500,17.77,89.4,17.77,87.7,1,1,1
82560,17.73,89.5,17.73,87.7,1,1,1
82620,17.70,89.6,17.70,87.8,1,1,1
82680,17.66,89.6,17.66,87.9,1,1,1
82740,17.63,89.7,17.63,88.0,1,1,1
82800,17.59,89.8,17.59,88.0,1,1,1
82860,17.57,89.8,17.57,88.1,1,1,1
82920,17.55,89.9,17.55,88.1,1,1,1
82980,17.52,89.9,17.52,88.1,1,1,1
83040,17.50,89.9,17.50,88.2,1,1,1
83100,17.48,90.0,17.48,88.2,1,1,1
83160,17.45,90.0,17.45,88.3,1,1,1
83220,17.43,90.1,17.43,88.3,1,1,1
83280,17.40,94.4,17.40,88.3,1,1,0
83340,17.38,94.5,17.38,88.4,1,1,0
83400,17.36,94.5,17.36,88.4,1,1,0
83460,17.33,94.6,17.33,88.5,1,1,0
83520,17.31,94.6,17.31,88.5,1,1,0
83580,17.29,94.7,17.29,88.5,1,1,0
83640,17.26,94.7,17.26,88.6,1,1,0
83700,17.24,94.8,17.24,88.6,1,1,0
83760,17.22,94.8,17.22,88.7,1,1,0
83820,17.19,94.9,17.19,88.7,1,1,0
83880,17.17,94.9,17.17,88.7,1,1,0
83940,17.15,95.0,17.15,88.8,1,1,0
84000,17.12,95.0,17.12,88.8,1,1,0
84060,17.10,90.7,17.10,88.9,1,1,1
84120,17.08,90.7,17.08,88.9,1,1,1
84180,17.05,90.8,17.05,88.9,1,1,1
84240,17.03,90.8,17.03,89.0,1,1,1
84300,17.01,90.8,17.01,89.0,1,1,1
84360,16.98,90.9,16.98,89.1,1,1,1
84420,16.96,90.9,16.96,89.1,1,1,1
84480,16.93,91.0,16.93,89.1,1,1,1
84540,16.91,91.0,16.91,89.2,1,1,1
84600,16.89,91.0,16.89,89.2,1,1,1
84660,16.86,91.1,16.86,89.2,1,1,1
84720,16.84,91.1,16.84,89.3,1,1,1
84780,16.82,91.1,16.82,89.3,1,1,1
84840,16.79,91.1,16.79,89.3,1,1,1
84900,16.77,91.2,16.77,89.3,1,1,1
84960,16.75,91.2,16.75,89.3,1,1,1
85020,16.72,91.2,16.72,89.4,1,1,1
85080,16.70,91.2,16.70,89.4,1,1,1
85140,16.68,91.3,16.68,89.4,1,1,1
85200,16.65,91.3,16.65,89.4,1,1,1
85260,16.63,91.3,16.63,89.4,1,1,1
85320,16.61,91.3,16.61,89.5,1,1,1
85380,16.58,91.3,16.58,89.5,1,1,1
85440,16.56,91.4,16.56,89.5,1,1,1
85500,16.54,91.4,16.54,89.5,1,1,1
85560,16.51,91.4,16.51,89.5,1,1,1
85620,16.49,91.4,16.49,89.6,1,1,1
85680,16.47,91.5,16.47,89.6,1,1,1
85740,16.44,91.5,16.44,89.6,1,1,1
85800,16.42,91.5,16.42,89.6,1,1,1
85860,16.40,91.5,16.40,89.6,1,1,1
85920,16.37,91.6,16.37,89.7,1,1,1
85980,16.35,91.6,16.35,89.7,1,1,1
86040,16.33,91.6,16.33,89.7,1,1,1
86100,16.30,91.6,16.30,89.7,1,1,1
86160,16.28,91.6,16.28,89.7,1,1,1
86220,16.26,91.7,16.26,89.8,1,1,1
86280,16.23,91.7,16.23,89.8,1,1,1
86340,16.21,91.7,16.21,89.8,1,1,1
